feature,weight
10,0.5332833537065901
11,0.5304684633593172
1,0.41722214136076674
43,0.3695437715605565
35,-0.361972593962269
32,-0.3468510997180943
25,-0.3071666022379283
21,-0.2908919901674204
37,-0.25947172251590805
0,0.25581721897354315
